C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_14_940.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_14_940.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_14_940.jpg, -0.2748605, 1, 0, 5.023947
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_042.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_042.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_042.jpg, 0, 1, 0, 6.176441
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_142.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_142.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_142.jpg, 0, 1, 0, 7.31984
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_243.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_243.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_243.jpg, 0, 1, 0, 8.45338
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_344.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_344.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_344.jpg, -0.2393103, 1, 0, 9.560594
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_444.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_444.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_444.jpg, -0.07277696, 1, 0, 10.65837
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_546.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_546.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_546.jpg, -0.1804725, 1, 0, 11.58836
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_647.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_647.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_647.jpg, -0.2004913, 1, 0, 12.92861
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_749.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_749.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_749.jpg, -0.1739431, 1, 0, 13.76375
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_850.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_850.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_850.jpg, -0.4763254, 1, 0, 14.9169
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_15_951.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_15_951.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_15_951.jpg, -0.5604529, 1, 0, 15.79665
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_052.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_052.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_052.jpg, -0.2585632, 1, 0, 16.90956
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_153.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_153.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_153.jpg, -0.3069732, 1, 0, 17.93756
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_253.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_253.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_253.jpg, -0.01221571, 1, 0, 18.95609
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_354.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_354.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_354.jpg, 0, 1, 0, 19.99294
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_456.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_456.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_456.jpg, 0, 1, 0, 20.97676
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_557.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_557.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_557.jpg, 0, 1, 0, 21.99246
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_657.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_657.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_657.jpg, 0, 1, 0, 22.97022
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_759.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_759.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_759.jpg, -0.3040659, 1, 0, 24.09839
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_860.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_860.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_860.jpg, -0.1929653, 1, 0, 25.00091
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_16_962.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_16_962.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_16_962.jpg, -0.09251219, 0.729845, 0, 25.81734
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_064.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_064.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_064.jpg, -0.3619395, 0.423849, 0, 26.21588
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_165.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_165.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_165.jpg, -0.1661439, 0.1259694, 0, 26.28979
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_267.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_267.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_267.jpg, -0.3610567, 0, 0, 26.0122
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_367.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_367.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_367.jpg, -0.06169114, 0, 0, 25.75455
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_467.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_467.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_467.jpg, 0, 0.2164761, 0, 25.57091
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_568.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_568.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_568.jpg, 0, 0.2504153, 0, 25.67982
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_670.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_670.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_670.jpg, 0, 0, 0, 25.55776
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_772.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_772.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_772.jpg, 0, 0.0301629, 0, 25.30165
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_873.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_873.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_873.jpg, 0, 0.3278025, 0, 25.25745
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_17_976.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_17_976.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_17_976.jpg, 0, 0.1800412, 0, 25.39379
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_078.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_078.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_078.jpg, -0.0432756, 0, 0, 25.20842
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_181.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_181.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_181.jpg, -0.2523296, 0, 0, 24.83592
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_281.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_281.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_281.jpg, -0.1710869, 0, 0, 24.58427
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_382.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_382.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_382.jpg, -0.2554199, 0, 0, 24.29246
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_483.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_483.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_483.jpg, 0, 0.0631791, 0, 24.04626
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_583.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_583.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_583.jpg, 0, 0.3637587, 0, 24.05263
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_684.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_684.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_684.jpg, 0, 0.1654252, 0, 24.18974
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_784.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_784.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_784.jpg, 0, 0.2077615, 0, 24.0836
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_885.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_885.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_885.jpg, 0, 0.3702156, 0, 24.26673
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_18_987.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_18_987.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_18_987.jpg, -0.2834055, 0.07066737, 0, 24.25609
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_090.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_090.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_090.jpg, -0.110308, 0, 0, 23.98219
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_192.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_192.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_192.jpg, -0.104286, 0, 0, 23.73579
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_296.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_296.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_296.jpg, -0.1885554, 0, 0, 23.46665
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_397.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_397.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_397.jpg, 0, 0.1794669, 0, 23.28516
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_499.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_499.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_499.jpg, 0, 0.3094095, 0, 23.47927
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_600.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_600.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_600.jpg, 0, 0.004232987, 0, 23.44394
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_702.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_702.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_702.jpg, 0, 0, 0, 23.20356
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_804.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_804.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_804.jpg, -0.2619924, 0, 0, 22.94138
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_19_905.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_19_905.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_19_905.jpg, -0.2675983, 0, 0, 22.62354
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_006.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_006.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_006.jpg, 0, 0, 0, 22.39381
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_107.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_107.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_107.jpg, 0, 0.1316205, 0, 22.19447
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_208.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_208.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_208.jpg, 0, 0.2771907, 0, 22.29416
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_309.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_309.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_309.jpg, 0, 0.2202597, 0, 22.2774
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_410.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_410.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_410.jpg, 0, 0.4756965, 0, 22.49362
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_510.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_510.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_510.jpg, 0, 0.2795853, 0, 22.67534
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_613.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_613.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_613.jpg, -0.1340946, 0.579774, 0, 22.9585
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_714.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_714.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_714.jpg, 0, 0.3570958, 0, 23.33345
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_816.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_816.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_816.jpg, -0.09864989, 0.4075921, 0, 23.49948
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_20_917.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_20_917.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_20_917.jpg, 0, 0.1068287, 0, 23.57943
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_020.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_020.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_020.jpg, -0.1948725, 0.3754241, 0, 23.57049
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_120.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_120.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_120.jpg, -0.07274543, 0.2213459, 0, 23.737
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_222.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_222.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_222.jpg, 0, 0, 0, 23.60129
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_323.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_323.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_323.jpg, 0, 0, 0, 23.36376
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_425.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_425.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_425.jpg, -0.1806858, 0, 0, 23.11888
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_528.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_528.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_528.jpg, -0.4808703, 0, 0, 22.7662
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_629.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_629.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_629.jpg, -0.4457453, 0, 0, 22.38488
C:\Users\JTKubi\Desktop\Car_data\IMG\center_2020_09_19_11_42_21_731.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\left_2020_09_19_11_42_21_731.jpg, C:\Users\JTKubi\Desktop\Car_data\IMG\right_2020_09_19_11_42_21_731.jpg, -0.1524355, 0, 0, 22.17352
